base64_url,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_sort_order,continuous_pickup,continuous_drop_off,network_id
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9wbGFjZXJjb3VudHktY2EtdXMvcGxhY2VyY291bnR5LWNhLXVzLnppcA==,11117,874,60,Placer Commuter Express,"Placer County Transit provides Placer Commuter Express (PCE), a weekday commuter bus service that transports riders from convenient stops along the I-80 corridor to Downtown Sacramento.",3,https://placercountytransit.com/routes/placer-commuter-express/,10cf23,000000,5,1,1,commuter
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9wYWxvdmVyZGUtdmFsbGV5LWNhLXVzL3BhbG92ZXJkZS12YWxsZXktY2EtdXMuemlw,359,75,1,Blue Route,City of Blythe Circulator,3,https://pvvta.com/routes/blythe_circulator/,0000fe,ffffff,0,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9wYWxvdmVyZGUtdmFsbGV5LWNhLXVzL3BhbG92ZXJkZS12YWxsZXktY2EtdXMuemlw,358,75,3,Red Route,Express to CA Prison Facilities,3,https://pvvta.com/routes/express_to_ca_prison_facilities/,ff0101,ffffff,2,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9wYWxvdmVyZGUtdmFsbGV5LWNhLXVzL3BhbG92ZXJkZS12YWxsZXktY2EtdXMuemlw,361,75,2,Gold Route,Service to the Palo Verde College,3,https://pvvta.com/routes/palo_verde_college_crosstown/,fdc100,000000,1,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9wYWxvdmVyZGUtdmFsbGV5LWNhLXVzL3BhbG92ZXJkZS12YWxsZXktY2EtdXMuemlw,360,75,4,Green Route,Service to Ripley and Mesa Verde,3,https://pvvta.com/routes/rural_rider/,00b14f,000000,3,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9wYWxvdmVyZGUtdmFsbGV5LWNhLXVzL3BhbG92ZXJkZS12YWxsZXktY2EtdXMuemlw,1444,75,5,Silver Route,Saturday and In Service Holidays,3,https://pvvta.com/routes/saturday_and_holiday/,808080,000000,4,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9wYWxvdmVyZGUtdmFsbGV5LWNhLXVzL3BhbG92ZXJkZS12YWxsZXktY2EtdXMuemlw,6467,75,6,Wellness Express,Express Service to Coachella Valley,3,https://pvvta.com/routes/wellness_express/,00befd,000000,5,1,1,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11795,1,1A,1A - Johnson / Tank Farm / Airport,,3,https://r.peaktransit.com/res/1/1A_2025.png,42205f,FFFFFF,1,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11792,1,1B,1B - Broad / Airport / Johnson,,3,https://r.peaktransit.com/res/1/2026_1B_Schedule.png,956bae,FFFFFF,2,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11789,1,2A,2A - Higuera / LOVR / Madonna,,3,https://r.peaktransit.com/res/1/2026_2A_Schedule.png,214293,FFFFFF,3,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11790,1,2B,2B - Madonna / LOVR / Higuera,,3,https://r.peaktransit.com/res/1/2026_2B_Schedule.png,4a9dd0,FFFFFF,4,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11831,1,Old SLO Trolley,Old SLO Trolley,,3,https://r.peaktransit.com/res/1/2026_OldSLOTrolley_Schedule.png,0db7ae,FFFFFF,13,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11793,1,3A,3A - Promenade / LOVR / Cal Poly,,3,https://r.peaktransit.com/res/1/3A_FY26.png,e8643c,FFFFFF,5,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11796,1,3B,3B - Cal Poly / LOVR / Amtrak,,3,https://r.peaktransit.com/res/1/3B_2025.png,bc7909,FFFFFF,6,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11791,1,4A,4A - Foothill / Cal Poly / Monterey,,3,https://r.peaktransit.com/res/1/4A_2025.png,12592e,FFFFFF,7,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11797,1,4B,4B - Monterey / Cal Poly / Ramona Drive,,3,https://r.peaktransit.com/res/1/4B_2025.png,39b555,FFFFFF,8,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11890,1,6X,6 Express,,3,https://r.peaktransit.com/res/1/6X%20Brochure_2025.png,c50d0d,FFFFFF,9,,,
aHR0cDovL2RhdGEucGVha3RyYW5zaXQuY29tL3N0YXRpY2d0ZnMvMS9ndGZzLnppcA==,11806,1,LT,Laguna Tripper,,3,https://r.peaktransit.com/res/1/LagunaBrochure_2025.png,fecd2e,000000,11,,,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,15,25,15,Route 15,,3,https://rabaride.com/Document%20Center/Services/Bus/15%204-25.pdf,800000,FFFFFF,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,15,25,15,Route 15,,3,https://rabaride.com/Document%20Center/Services/Bus/15%204-25.pdf,800000,FFFFFF,,,,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,44X,25,44X,Route 44x,,3,https://rabaride.com/Document%20Center/Services/Bus/44X%204-25.pdf,f734f6,FFFFFF,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,44X,25,44X,Route 44x,,3,https://rabaride.com/Document%20Center/Services/Bus/44X%204-25.pdf,f734f6,FFFFFF,,,,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,161,25,299X,Route 299X,,3,https://rabaride.com/Document%20Center/Services/Bus/BE%205-25.pdf,00b2c8,FFFFFF,,1,1,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,161,25,299X,Route 299X,,3,https://rabaride.com/Document%20Center/Services/Bus/BE%205-25.pdf,00b2c8,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,151,25,1,Route 1,,3,https://rabaride.com/Document%20Center/Services/Bus/Route1%204-25.pdf,2eab8a,FFFFFF,,1,1,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,151,25,1,Route 1,,3,https://rabaride.com/Document%20Center/Services/Bus/Route1%204-25.pdf,2eab8a,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,160,25,14,Route 14,,3,https://rabaride.com/Document%20Center/Services/Bus/Route11-14%204-25.pdf,8c08b1,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,159,25,11,Route 11,,3,https://rabaride.com/Document%20Center/Services/Bus/Route11-14%204-25.pdf,51b217,FFFFFF,,1,1,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,159,25,11,Route 11,,3,https://rabaride.com/Document%20Center/Services/Bus/Route11-14%204-25.pdf,51b217,FFFFFF,,1,1,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,160,25,14,Route 14,,3,https://rabaride.com/Document%20Center/Services/Bus/Route11-14%204-25.pdf,8c08b1,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,153,25,3,Route 3,,3,https://rabaride.com/Document%20Center/Services/Bus/Route3%204-25.pdf,007AB8,FFFFFF,,1,1,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,153,25,3,Route 3,,3,https://rabaride.com/Document%20Center/Services/Bus/Route3%204-25.pdf,09a6ee,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,154,25,4,Route 4,,3,https://rabaride.com/Document%20Center/Services/Bus/Route4%204-25.pdf,967cb6,FFFFFF,,1,1,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,154,25,4,Route 4,,3,https://rabaride.com/Document%20Center/Services/Bus/Route4%204-25.pdf,967cb6,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,157,25,7,Route 7,,3,https://rabaride.com/Document%20Center/Services/Bus/Route7%206-24.pdf,1886c7,FFFFFF,,1,1,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,157,25,7,Route 7,,3,https://rabaride.com/Document%20Center/Services/Bus/Route7%206-24.pdf,1886c7,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,6446,25,9,Route 9,,3,https://rabaride.com/Document%20Center/Services/Bus/Route9%2012-24.pdf,ec191c,FFFFFF,,1,1,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,6446,25,9,Route 9,,3,https://rabaride.com/Document%20Center/Services/Bus/Route9%2012-24.pdf,ec191c,FFFFFF,,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWRkaW5nX2FyZWFfYnVzX2F1dGhvcml0eS56aXA=,24,25,99X,Route 99X / Amtrak Thruway,,3,https://rabaride.com/services/amtrak_thruway.php,9f472e,FFFFFF,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmcy56aXA=,24,25,99X,Route 99X / Amtrak Thruway,,3,https://rabaride.com/services/amtrak_thruway.php,9f472e,FFFFFF,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmc19mbGV4LnppcA==,9,25,ADA,RABA ADA Paratransit Area,"Origin-to-destination, shared ride, advanced reservation service for persons with disabilities who are functionally unable to use Fixed Route Bus Service. To schedule a ride call 530.241.2877 at least one day in advance.",3,https://rabaride.com/services/paratransit.php,a2c7fe,,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmc19mbGV4LnppcA==,6,25,Sunday and Evening,RABA Runabout - Sunday and Evening Zone,On-demand transportation service that provides customized point-to-point trips within the Sunday and Evening Zone. Use the RABA & ShastaConnect app or call 530-241-2877 to book a ride.,3,https://rabaride.com/services/runabout.php#prettyPhoto,bcd5c2,,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmc19mbGV4LnppcA==,3,25,Shasta Lake,RABA Runabout - City of Shasta Lake,On-demand transportation service that provides customized point-to-point trips within the City of Shasta Lake Zone. Use the RABA & ShastaConnect app or call 530-241-2877 to book a ride.,3,https://rabaride.com/services/runabout.php#prettyPhoto,fbf9d7,,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmc19mbGV4LnppcA==,4,25,East Redding,RABA Runabout - East Redding,On-demand transportation service that provides customized point-to-point trips within the East Redding Zone. Use the RABA & ShastaConnect app or call 530-241-2877 to book a ride.,3,https://rabaride.com/services/runabout.php#prettyPhoto,ded8ed,,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmc19mbGV4LnppcA==,2,25,Anderson,RABA Runabout - City of Anderson,On-demand transportation service that provides customized point-to-point trips within the City of Anderson Zone. Use the RABA & ShastaConnect app or call 530-241-2877 to book a ride.,3,https://rabaride.com/services/runabout.php#prettyPhoto,f9e9f0,,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmc19mbGV4LnppcA==,1,25,South County,RABA Runabout - Anderson South County,On-demand transportation service that provides customized point-to-point trips within the Anderson South County Zone. Use the RABA & ShastaConnect app or call 530-241-2877 to book a ride.,3,https://rabaride.com/services/runabout.php#prettyPhoto,d2e6f7,,,,,
aHR0cHM6Ly9yYWJhZ3Rmcy56NS53ZWIuY29yZS53aW5kb3dzLm5ldC9yYWJhZ3Rmc19mbGV4LnppcA==,5,25,West and Central Redding,RABA Runabout - West and Central Redding,On-demand transportation service that provides customized point-to-point trips within the West and Central Redding Zone. Use the RABA & ShastaConnect app or call 530-241-2877 to book a ride.,3,https://rabaride.com/services/runabout.php#prettyPhoto,f6d7d7,,,,,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9kZWxub3J0ZS1jYS11cy9kZWxub3J0ZS1jYS11cy56aXA=,115,19,1,Route 1-Blue Wal-Mart / DNHS College,Route 1 - Blue,3,https://redwoodcoasttransit.org/routes-schedules/route-1/,3c79b1,ffffff,0,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWR3b29kY29hc3Quemlw,115,19,1,Route 1-Blue Wal-Mart / DNHS College,Route 1 - Blue,3,https://redwoodcoasttransit.org/routes-schedules/route-1/,3c79b1,FFFFFF,,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9kZWxub3J0ZS1jYS11cy9kZWxub3J0ZS1jYS11cy56aXA=,257,19,199,Route 199 Hiouchi / Gasquet,,3,https://redwoodcoasttransit.org/routes-schedules/route-199/,7c0704,ffffff,5,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWR3b29kY29hc3Quemlw,257,19,199,Route 199 Hiouchi / Gasquet,,3,https://redwoodcoasttransit.org/routes-schedules/route-199/,7c0704,FFFFFF,,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9kZWxub3J0ZS1jYS11cy9kZWxub3J0ZS1jYS11cy56aXA=,116,19,2,Route 2-Red A / Inyo / DNHS/College / Wal-Mart,Route 2 - Red,3,https://redwoodcoasttransit.org/routes-schedules/route-2/,e9001c,ffffff,1,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWR3b29kY29hc3Quemlw,116,19,2,Route 2-Red A / Inyo / DNHS / College / Wal-Mart,Route 2 - Red,3,https://redwoodcoasttransit.org/routes-schedules/route-2/,e9001c,FFFFFF,,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9kZWxub3J0ZS1jYS11cy9kZWxub3J0ZS1jYS11cy56aXA=,120,19,20,Route 20 Smith River / Eureka,,3,https://redwoodcoasttransit.org/routes-schedules/route-20/,7e2584,ffffff,4,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWR3b29kY29hc3Quemlw,120,19,20,Route 20 Smith River / Eureka,,3,https://redwoodcoasttransit.org/routes-schedules/route-20/,7e2584,FFFFFF,,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9kZWxub3J0ZS1jYS11cy9kZWxub3J0ZS1jYS11cy56aXA=,117,19,3,3 Route 3-Green Northcrest,,3,https://redwoodcoasttransit.org/routes-schedules/route-3/,189a39,ffffff,2,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWR3b29kY29hc3Quemlw,117,19,3,Route 3-Green Northcrest,,3,https://redwoodcoasttransit.org/routes-schedules/route-3/,189a39,FFFFFF,,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9kZWxub3J0ZS1jYS11cy9kZWxub3J0ZS1jYS11cy56aXA=,14242,19,300 PM,300 PM DNHS Tripper,,3,https://redwoodcoasttransit.org/routes-schedules/route-300/,2f1ee0,edeee6,6,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWR3b29kY29hc3Quemlw,14242,19,300,PM DNHS Tripper,,3,https://redwoodcoasttransit.org/routes-schedules/route-300/,2f1ee0,FFFFFF,,1,1,
aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9kZWxub3J0ZS1jYS11cy9kZWxub3J0ZS1jYS11cy56aXA=,118,19,4,Route 4 - Orange Bertsch Tract,,3,https://redwoodcoasttransit.org/routes-schedules/route-4/,f48417,000000,3,1,1,
aHR0cHM6Ly9ndGZzLnJlbWl4LmNvbS9yZWR3b29kY29hc3Quemlw,118,19,4,Route 4 - Orange Bertsch Tract,,3,https://redwoodcoasttransit.org/routes-schedules/route-4/,ce6b0a,FFFFFF,,1,1,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,121,90023,121,Ocean Blvd - CSULB - Outer Circle,,3,https://ridelbt.com/passport/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,37,90023,Passport,Passport,,3,https://ridelbt.com/route-131/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,4,90023,4,Carson St,,3,https://ridelbt.com/route-141/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,405,90023,405,UCLA Westwood Express,,3,https://ridelbt.com/route-151/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,94,90023,94,7th St to Bellflower at Stearns,,3,https://ridelbt.com/route-405/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,151,90023,151,4th Street,,3,https://ridelbt.com/route-51/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,171,90023,171,PCH / Seal Beach,,3,https://ridelbt.com/route-61/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,172,90023,172,PCH / Palo Verde,,3,https://ridelbt.com/route-71/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,1,90023,1,Del Amo Blvd,,3,https://ridelbt.com/routes-1/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,192,90023,192,Santa Fe Ave / South St,,3,https://ridelbt.com/routes-101-103/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,182,90023,182,Pacific Ave,,3,https://ridelbt.com/routes-101-103/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,2,90023,2,Carson - CSUDH,,3,https://ridelbt.com/routes-102-104/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,191,90023,191,Santa Fe Ave / Del Amo Blvd,,3,https://ridelbt.com/routes-102-104/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,22,90023,22,Cherry Ave,,3,https://ridelbt.com/routes-111-112/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,21,90023,21,Cherry Ave,,3,https://ridelbt.com/routes-111-112/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,41,90023,41,Anaheim St / Easy Ave,,3,https://ridelbt.com/routes-171-175/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,71,90023,71,Orange Ave,,3,https://ridelbt.com/routes-171-175/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,51,90023,51,Long Beach Blvd,,3,https://ridelbt.com/routes-172-173-174/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,61,90023,61,Atlantic Ave,,3,https://ridelbt.com/routes-172-173-174/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,46,90023,46,Anaheim St,,3,https://ridelbt.com/routes-172-173-174/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,8,90023,8,223rd St / Wardlow Rd,,3,https://ridelbt.com/routes-181/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,91,90023,91,7th St to Bellflower Blvd,,3,https://ridelbt.com/routes-181/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,93,90023,93,7th St to Clark Ave,,3,https://ridelbt.com/routes-191-192/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,92,90023,92,7th St to Woodruff Ave,,3,https://ridelbt.com/routes-191-192/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,101,90023,101,Carson St,,3,https://ridelbt.com/routes-2/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,111,90023,111,Broadway / Lakewood,,3,https://ridelbt.com/routes-21-22-23/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,104,90023,104,Spring Via Airport,,3,https://ridelbt.com/routes-21-22-23/,D62028,FFFFFF,,,,
aHR0cHM6Ly9kcml2ZS5nb29nbGUuY29tL3VjP2V4cG9ydD1kb3dubG9hZCZpZD0xODY5RVZhMXo2bV9pRDZRbXZSWHlUSHRZaWFTVUJST2w=,112,90023,112,Broadway / Clark,,3,https://ridelbt.com/routes-21-22-23/,D62028,FFFFFF,,,,
